0.25,-0.10,9.94,-0.00,0.06,1.16
0.20,-0.11,9.87,-0.06,-0.18,1.04
0.24,-0.04,9.87,-0.00,-0.85,0.98
0.24,-0.05,9.82,0.06,0.55,0.92
0.24,-0.12,9.95,-0.00,0.73,1.16
0.23,-0.06,9.92,0.12,0.18,1.04
0.28,-0.07,9.89,-0.00,0.18,0.98
0.21,-0.04,9.90,0.06,-0.24,0.92
0.16,-0.02,9.82,-0.00,0.43,1.04
0.22,-0.02,9.92,0.12,0.91,0.80
0.17,-0.02,9.94,-0.00,-0.18,0.92
0.14,-0.05,9.85,0.06,-0.49,1.04
0.31,-0.05,9.94,-0.06,0.43,0.86
0.26,-0.10,9.96,-0.00,0.85,0.98
0.23,-0.09,9.93,-0.00,2.32,0.98
0.27,-0.08,9.93,0.12,2.01,0.98
0.12,-0.10,9.92,-0.06,-0.06,1.10
0.17,-0.06,9.85,-0.13,-0.73,1.16
0.18,-0.02,9.88,-0.06,-0.67,0.98
0.20,-0.09,9.93,-0.00,-0.24,0.92
0.23,-0.04,9.82,-0.19,0.24,0.98
0.19,-0.03,9.91,-0.19,0.49,1.04
0.17,-0.09,9.93,-0.19,0.06,0.86
0.19,-0.06,9.85,-0.13,-0.55,1.04
0.16,-0.06,9.86,-0.00,-0.73,1.16
0.21,-0.10,10.03,-0.00,-0.24,1.04
0.24,-0.05,9.89,-0.00,-0.55,1.10
0.20,-0.08,9.88,-0.13,-0.49,0.98
0.24,-0.01,9.89,-0.06,-0.18,1.16
0.30,-0.08,9.87,-0.06,0.79,1.16
0.20,-0.08,10.00,-0.00,0.98,1.10
0.22,-0.07,9.87,0.06,0.18,1.04
0.23,-0.03,9.86,-0.00,0.43,1.10
0.14,-0.03,9.92,-0.13,0.24,0.86
0.20,-0.04,9.88,-0.00,0.43,0.98
0.18,-0.06,9.92,-0.06,-0.73,1.04
0.19,-0.03,9.87,-0.19,-1.10,1.10
0.25,-0.07,9.83,-0.19,-0.24,1.04
0.24,-0.14,9.97,-0.00,-0.43,0.92
0.23,-0.03,9.88,-0.19,0.00,0.80
0.22,-0.10,9.92,-0.00,-0.55,0.98
0.26,-0.08,9.97,-0.06,-0.85,0.98
0.27,-0.03,9.92,-0.06,-1.16,1.10
0.20,-0.07,9.95,-0.25,-0.98,0.92
0.29,-0.11,9.70,0.18,0.06,0.98
0.20,-0.08,9.89,-0.00,-0.06,0.92
0.27,-0.04,9.86,-0.19,0.30,0.86
0.17,-0.06,9.85,0.06,0.73,0.80
0.19,-0.05,9.92,-0.13,0.06,0.86
0.22,-0.05,9.85,-0.06,-0.37,0.80
0.25,-0.08,10.03,-0.00,-0.61,0.92
0.24,-0.11,9.93,-0.06,-0.91,0.98
0.20,-0.09,9.78,0.06,-0.30,0.98
0.22,-0.08,9.86,-0.06,0.73,0.86
0.18,-0.06,9.93,-0.00,0.79,0.67
0.18,-0.08,9.91,-0.00,0.85,0.86
0.22,-0.06,9.81,-0.06,0.55,0.67
0.11,-0.09,9.94,-0.06,0.43,0.92
0.20,-0.05,9.90,-0.19,-0.85,1.04
0.15,-0.10,10.00,-0.25,-1.59,1.04
0.18,-0.04,9.85,-0.06,-1.77,0.80
0.21,-0.03,9.71,-0.13,0.43,0.67
0.25,-0.11,9.85,0.06,1.59,0.61
0.22,-0.07,9.94,-0.06,0.37,0.86
0.17,-0.07,9.90,-0.00,-1.04,0.92
0.24,-0.08,9.88,-0.00,-1.16,0.92
0.24,-0.07,9.84,-0.00,-0.61,0.92
0.18,-0.08,9.84,0.06,0.30,0.86
0.26,-0.10,9.90,-0.13,0.24,0.86
0.23,-0.05,9.82,0.06,0.06,0.86
0.16,-0.11,9.89,-0.19,-0.18,0.80
0.19,-0.06,9.77,-0.06,0.00,1.04
0.23,-0.07,9.99,-0.13,-0.37,0.80
0.19,-0.06,9.94,-0.00,-0.06,0.98
0.22,-0.06,9.94,0.12,1.04,0.92
0.20,-0.05,9.86,0.06,-0.24,0.92
0.17,-0.10,9.80,-0.19,0.43,0.98
0.23,-0.05,9.96,-0.19,-0.30,0.86
0.22,-0.07,9.95,-0.13,-0.37,0.92
0.22,-0.13,9.94,-0.00,-0.06,0.98
0.23,-0.07,9.86,-0.19,-0.30,0.98
0.17,-0.03,9.90,-0.06,-0.61,0.98
0.20,-0.04,9.95,0.06,-0.18,1.04
0.16,-0.03,9.90,-0.06,-0.49,0.98
0.20,-0.06,9.83,-0.00,-0.43,0.92
0.15,-0.03,9.93,-0.19,0.30,0.98
0.27,-0.03,9.90,-0.00,-0.49,0.98
0.17,-0.06,9.94,-0.06,0.73,0.86
0.10,-0.06,9.95,-0.06,0.18,0.80
0.22,-0.03,9.80,-0.00,-1.10,0.92
0.26,-0.03,9.82,0.06,-0.24,0.98
0.20,-0.06,9.83,-0.00,2.01,0.80
0.11,-0.01,9.86,-0.06,-0.12,0.92
0.19,-0.05,9.97,-0.19,-1.46,1.10
0.24,-0.04,9.93,-0.13,-0.49,1.10
0.23,-0.10,9.86,0.06,0.49,0.92
0.18,-0.07,9.90,-0.13,-1.34,1.04
0.23,-0.09,9.94,-0.13,-0.73,1.04
0.26,-0.07,9.92,-0.19,0.37,1.10
0.19,-0.08,9.87,-0.13,0.00,1.04
0.18,-0.05,9.93,-0.00,-0.49,1.04
0.19,-0.03,9.96,-0.00,0.43,0.92
0.14,-0.10,9.99,-0.00,0.67,0.98
0.18,-0.06,9.90,-0.00,-0.43,1.10
0.23,-0.06,9.93,-0.13,-0.61,0.92
0.20,-0.02,9.93,-0.06,0.06,0.98
0.24,-0.06,9.92,0.06,0.24,0.98
0.19,-0.10,9.92,0.06,0.00,1.16
0.20,-0.02,9.89,-0.06,-0.24,0.92
0.23,-0.08,9.86,-0.00,0.49,0.92
0.15,-0.03,9.94,-0.06,1.10,0.92
0.18,-0.02,9.86,-0.00,0.67,1.04
0.14,-0.06,9.93,-0.00,-0.06,0.98
0.19,-0.14,9.94,-0.19,-1.34,0.98
0.21,-0.04,9.84,-0.25,-0.67,0.86
0.16,-0.06,9.93,-0.13,0.06,0.86
0.21,-0.07,9.91,-0.06,0.37,0.98
0.20,-0.07,9.81,0.18,0.61,0.86
0.18,-0.02,9.83,-0.06,0.55,0.98
0.22,-0.03,9.84,-0.00,0.67,0.86
0.14,-0.02,9.97,-0.13,-0.79,1.04
0.23,-0.09,9.88,-0.13,-0.24,1.04
0.18,-0.07,9.86,-0.06,-0.67,0.92
0.24,-0.01,9.87,0.06,-0.37,0.98
0.23,0.00,9.99,-0.13,0.67,0.92
0.21,-0.04,9.90,0.12,1.22,0.92
0.06,-0.11,9.88,-0.13,-0.91,0.86
0.20,-0.06,9.88,-0.06,-0.67,1.10
0.25,-0.08,9.85,0.06,1.16,1.04
0.09,-0.10,9.90,0.06,0.79,1.04
0.14,-0.12,9.82,-0.13,0.24,0.92
0.16,-0.05,9.91,-0.13,-0.98,0.92
0.22,-0.04,9.97,-0.06,-0.79,0.98
0.22,-0.11,9.92,-0.06,-0.12,1.10
0.23,0.00,9.83,-0.00,0.00,0.80
0.17,-0.06,9.89,-0.13,-0.18,0.92
0.24,-0.10,9.93,-0.06,0.61,0.86
0.17,-0.04,9.92,-0.06,-0.67,0.92
0.23,-0.05,9.93,-0.19,-0.67,0.92
0.16,-0.08,9.93,-0.13,-1.40,1.10
0.17,-0.11,9.91,-0.06,-1.04,1.10
0.24,-0.02,9.94,-0.06,-0.67,1.04
0.20,-0.00,9.96,-0.00,-1.22,1.10
0.18,-0.06,9.82,0.12,-0.37,0.92
0.20,-0.03,9.86,-0.00,0.67,0.92
0.17,-0.03,9.91,-0.00,0.91,0.98
0.21,-0.01,9.99,-0.06,0.67,0.92
0.17,-0.07,9.85,-0.06,-0.61,1.04
0.19,-0.12,9.91,-0.00,-0.73,1.16
0.23,-0.01,9.90,-0.06,-0.37,0.98
0.18,-0.06,9.90,-0.06,-0.12,0.98
0.27,-0.10,9.87,-0.06,0.24,1.04
0.17,-0.07,9.93,0.12,0.67,0.86
0.17,-0.04,9.85,-0.19,-0.24,0.98
0.20,-0.02,9.94,-0.13,-0.43,1.16
0.15,-0.08,9.88,-0.13,-0.61,0.98
0.25,-0.07,9.87,-0.13,-0.37,0.98
0.21,-0.06,9.88,-0.19,-0.61,0.92
0.19,-0.07,9.91,-0.06,-0.06,0.98
0.19,-0.07,9.94,-0.06,0.37,0.98
0.18,-0.10,9.89,-0.06,0.24,0.98
0.18,-0.06,9.85,-0.00,0.55,1.04
0.18,-0.02,9.89,-0.19,-0.30,1.04
0.12,-0.05,9.88,-0.06,0.37,0.92
0.17,-0.07,9.87,-0.00,0.12,1.04
0.19,-0.05,9.92,-0.00,-0.12,1.04
0.22,-0.05,9.85,-0.06,-0.18,0.98
0.13,-0.02,9.93,-0.06,-0.49,0.92
0.18,-0.09,9.89,-0.00,-0.12,0.86
0.11,0.02,9.93,-0.06,0.55,1.10
0.23,-0.05,9.88,0.06,1.16,0.98
0.18,-0.02,9.89,-0.06,0.30,1.16
0.18,-0.01,9.93,-0.06,0.12,1.10
0.20,-0.08,9.88,-0.13,-0.73,0.98
0.14,-0.03,9.93,-0.00,0.12,0.98
0.20,-0.06,9.86,-0.06,0.06,0.80
0.20,-0.03,9.81,0.18,-0.12,0.92
0.18,-0.08,9.98,-0.19,-0.24,0.92
0.16,-0.03,9.90,-0.06,0.00,0.98
0.19,-0.09,9.96,-0.00,0.30,1.10
0.20,-0.10,9.85,-0.00,0.30,0.98
0.22,-0.11,9.89,-0.06,-0.37,0.86
0.17,-0.04,9.94,-0.06,0.00,0.86
0.12,-0.06,9.93,-0.13,-0.30,0.92
0.21,-0.05,9.90,-0.00,-0.18,1.10
0.19,0.03,9.80,-0.06,-0.49,1.22
0.11,-0.07,9.80,-0.06,0.30,1.10
0.17,-0.07,9.82,-0.00,1.10,0.80
0.11,-0.09,9.91,0.18,0.49,0.98
0.17,-0.04,9.94,-0.06,0.37,0.98
0.10,-0.07,9.89,-0.06,-0.24,1.10
0.18,0.05,10.01,-0.13,-0.37,0.92
0.18,-0.03,9.89,0.06,-0.43,0.98
0.12,-0.05,9.85,-0.06,0.18,0.98
0.16,-0.06,9.91,0.06,0.61,0.92
0.18,-0.07,10.00,-0.13,0.49,1.04
0.14,-0.07,9.88,0.06,0.43,1.10
0.16,-0.08,9.85,0.06,0.67,0.98
0.17,-0.03,9.82,0.06,-0.85,1.10
0.12,-0.12,9.83,-0.00,-0.18,1.04
0.16,-0.03,9.83,0.12,-0.61,0.98
0.21,-0.04,9.85,-0.00,-0.61,0.92
0.14,0.03,9.97,0.06,0.00,0.98
0.18,-0.03,9.87,-0.00,0.12,0.86
0.16,-0.09,9.84,0.12,0.37,1.04
0.17,-0.05,9.97,-0.19,0.43,1.04
0.15,-0.09,9.89,-0.00,0.12,0.92
0.15,-0.10,9.92,-0.13,-0.18,1.22
0.11,-0.10,9.99,-0.13,-0.61,0.98
0.16,-0.06,9.87,-0.00,-0.06,0.86
0.19,-0.06,9.81,-0.19,0.37,0.98
0.16,-0.01,9.92,0.06,-0.12,0.92
0.15,-0.10,9.97,-0.06,0.00,0.98
0.13,-0.12,9.86,-0.00,-0.61,1.04
0.14,-0.04,9.86,-0.00,-0.79,1.04
0.19,-0.06,9.86,-0.19,-1.40,0.98
0.18,-0.05,9.92,-0.25,-1.04,1.10
0.18,-0.05,9.82,-0.06,-0.06,1.16
0.16,-0.08,9.96,-0.13,-0.18,0.86
0.15,-0.03,9.90,-0.19,0.00,0.92
0.18,-0.07,9.91,-0.00,-0.12,0.98
0.19,-0.10,9.96,-0.06,0.30,0.92
0.19,-0.05,9.93,-0.13,-0.37,0.92
0.16,-0.01,9.85,-0.13,0.12,1.10
0.14,-0.05,10.00,-0.00,0.12,0.86
0.12,-0.08,9.96,-0.06,-0.43,0.98
0.20,0.02,9.80,-0.19,-0.43,0.98
0.22,-0.10,9.90,-0.06,0.18,1.04
0.16,-0.03,9.96,-0.00,0.67,1.04
0.12,-0.02,9.90,-0.19,-0.18,1.04
0.15,-0.04,9.88,-0.06,-0.06,0.92
0.11,-0.06,9.90,0.12,0.00,0.98
0.22,-0.03,9.99,0.12,-0.18,1.04
0.10,0.00,9.78,-0.13,-0.24,1.10
0.12,-0.10,9.93,-0.13,-1.16,0.98
0.13,-0.05,10.04,-0.13,-1.16,0.98
0.24,-0.06,9.86,-0.00,0.06,0.92
0.18,-0.10,9.84,-0.00,-0.55,0.98
0.17,-0.04,9.90,-0.06,-0.79,1.04
0.21,-0.04,9.79,-0.06,-0.43,0.98
0.13,-0.10,9.90,-0.13,-0.49,1.10
0.14,-0.09,9.86,-0.13,-0.30,0.98
0.21,-0.07,9.93,-0.19,0.00,0.98
0.20,-0.01,9.89,-0.06,0.79,0.92
0.09,-0.08,9.99,-0.00,0.43,1.16
0.19,-0.06,9.88,-0.13,0.00,0.92
0.20,-0.06,9.85,0.06,0.06,0.80
0.20,-0.10,9.93,-0.06,-0.37,1.04
0.20,-0.06,9.88,-0.13,-0.06,1.10
0.19,-0.06,9.86,-0.00,-0.24,1.16
0.16,-0.04,9.80,-0.06,0.30,0.86
0.17,-0.09,9.79,-0.00,0.55,0.98
0.13,-0.08,9.86,0.06,0.24,1.10
0.08,-0.08,9.90,-0.06,-0.30,0.98
0.17,-0.05,9.92,-0.06,-0.85,0.86
0.18,-0.09,9.93,-0.19,-0.61,0.98
0.18,-0.03,9.86,-0.00,0.61,1.04
0.11,-0.08,9.96,-0.06,0.12,1.10
0.17,-0.03,9.84,0.06,0.00,0.98
0.23,-0.04,9.96,-0.06,-0.12,0.98
0.18,-0.07,9.85,-0.13,-0.43,0.92
0.18,-0.00,9.92,-0.00,0.30,0.92
0.17,0.02,9.90,-0.13,0.55,1.16
0.18,-0.03,9.91,-0.13,-0.43,1.10
0.16,-0.07,9.92,0.06,-0.37,1.04
0.12,0.00,9.93,0.12,0.18,0.86
0.11,-0.08,9.86,0.06,0.67,0.98
0.12,-0.04,9.85,-0.00,0.67,1.04
0.15,-0.03,9.93,-0.06,-0.73,1.10
0.07,-0.08,9.87,-0.13,-1.65,1.04
0.12,-0.12,9.91,-0.19,-0.61,1.04
0.17,-0.06,9.93,-0.00,0.18,1.04
0.16,-0.02,9.92,0.12,0.73,0.92
0.15,-0.03,9.79,-0.06,0.06,1.10
0.17,-0.13,9.87,-0.06,0.73,0.98
0.18,-0.02,9.87,-0.00,0.24,1.04
0.12,-0.11,9.91,-0.13,-0.37,1.04
0.24,-0.05,9.83,-0.06,-0.85,0.92
0.13,-0.08,9.83,0.06,-0.12,1.16
0.16,-0.05,10.00,0.06,0.06,0.86
0.20,-0.04,9.87,-0.06,0.98,0.98
0.15,-0.12,9.90,-0.06,1.16,0.98
0.18,-0.07,9.88,-0.19,0.24,0.98
0.11,-0.02,9.91,-0.00,0.06,0.98
0.12,-0.05,9.78,-0.13,-0.37,1.04
0.17,0.00,9.91,-0.19,-0.67,0.98
0.18,-0.08,9.93,-0.25,-0.49,1.04
0.17,-0.05,9.84,-0.06,0.24,1.10
0.17,-0.07,9.81,-0.06,0.12,0.92
0.17,-0.03,9.92,-0.13,0.43,1.10
0.13,-0.08,9.94,0.06,-0.18,1.10
0.16,-0.02,9.89,-0.06,0.18,0.80
0.16,-0.07,9.90,-0.00,0.18,0.86
0.15,-0.08,9.85,-0.19,-0.24,1.04
0.14,0.02,9.96,-0.06,-0.55,0.98
0.20,-0.09,9.93,-0.06,-0.37,1.04
0.17,-0.02,9.98,-0.06,0.12,0.86
0.15,-0.10,9.96,-0.06,0.37,1.04
0.13,-0.05,9.85,0.06,0.24,0.86
0.16,-0.04,9.91,-0.00,-0.43,0.92
0.15,-0.08,9.89,-0.00,-0.12,1.04
0.13,-0.01,9.87,-0.00,0.37,1.04
0.10,-0.06,9.93,-0.00,-0.73,1.04
0.16,-0.05,9.76,-0.13,0.49,0.92
0.13,-0.04,9.88,-0.19,0.55,1.04
0.13,-0.08,9.95,-0.13,-2.20,0.98
0.21,-0.03,9.93,-0.13,-1.04,1.04
0.22,-0.05,9.82,-0.06,0.98,0.92
0.17,-0.04,9.86,-0.06,-0.37,0.98
0.12,-0.10,9.97,-0.00,0.43,0.98
0.20,-0.05,9.88,-0.13,0.24,1.22
0.18,-0.08,9.87,-0.06,0.37,1.04
0.11,-0.08,9.97,-0.06,-1.65,1.04
0.21,-0.07,9.94,-0.19,-0.55,0.98
0.15,-0.06,10.01,0.12,0.67,0.98
0.13,-0.05,9.86,0.06,0.30,0.98
0.19,-0.08,9.93,0.06,0.00,0.98
0.16,-0.07,9.97,0.06,-0.49,1.10
0.23,-0.07,9.92,0.06,-0.67,1.10
0.16,-0.07,9.77,-0.19,-0.79,1.10
0.10,-0.02,9.88,-0.00,-1.10,0.92
0.16,-0.02,9.76,-0.00,-0.30,0.98
0.11,-0.04,9.84,-0.00,-0.43,1.22
0.17,-0.08,9.95,-0.00,-0.12,1.04
0.21,-0.08,9.90,-0.06,0.61,0.98
0.16,-0.06,9.93,-0.00,0.30,0.98
0.11,-0.10,9.87,-0.06,-0.49,0.98
0.12,-0.10,9.86,-0.13,-0.43,1.10
0.15,-0.07,9.77,-0.13,-0.79,1.10
0.14,-0.11,9.97,-0.13,-0.67,1.16
0.17,-0.01,9.88,-0.06,-0.12,1.04
0.19,-0.05,9.81,0.06,-0.12,1.28
0.20,-0.03,9.91,-0.13,-0.06,0.98
0.13,-0.02,9.82,-0.00,-0.61,0.80
0.14,-0.04,9.96,-0.06,-0.24,0.98
0.18,-0.06,9.89,0.12,-0.12,0.92
0.17,-0.04,9.90,-0.13,-0.43,1.10
0.22,-0.04,9.86,0.12,0.18,1.10
0.16,-0.09,9.91,0.06,0.00,0.98
0.18,-0.05,9.87,-0.13,0.91,0.86
0.17,-0.06,9.88,-0.00,0.37,0.86
0.15,-0.08,9.93,-0.19,-0.06,0.98
0.17,-0.12,9.80,-0.00,-0.06,0.98
0.14,-0.01,9.80,0.06,0.30,1.04
0.20,-0.09,9.85,-0.00,0.61,1.16
0.18,-0.10,9.89,0.06,0.37,1.04
0.17,-0.01,10.01,-0.19,-0.18,1.10
0.12,-0.09,9.84,-0.06,-0.30,1.04
0.19,-0.04,9.83,-0.13,-0.24,1.04
0.10,-0.06,9.93,-0.00,0.30,0.98
0.13,-0.10,9.99,-0.19,0.67,1.04
0.14,-0.02,9.95,-0.06,0.61,0.92
0.15,-0.03,10.02,-0.06,-0.18,0.98
0.13,-0.07,9.87,-0.06,-0.55,0.98
0.16,-0.09,9.81,0.18,-0.18,1.04
0.12,-0.00,9.88,-0.00,0.00,1.04
0.14,-0.08,9.92,0.12,0.00,1.16
0.12,-0.08,9.79,0.06,0.18,0.92
0.15,-0.08,9.91,0.06,0.00,1.16
0.14,-0.04,9.95,-0.19,0.24,1.04
0.15,-0.04,9.84,-0.00,0.24,0.98
0.22,-0.04,9.88,-0.13,0.06,0.86
0.13,-0.03,9.95,-0.00,0.00,1.04
0.21,-0.03,9.87,0.06,-0.61,1.04
0.13,-0.04,9.85,-0.06,-0.24,0.98
0.20,-0.07,9.84,-0.00,0.61,0.92
0.11,-0.06,9.94,0.18,0.30,1.10
0.11,-0.05,9.94,-0.06,0.12,0.92
0.18,-0.03,9.90,-0.06,-0.24,0.92
0.11,-0.06,9.97,0.06,-0.43,1.04
0.12,-0.04,9.83,-0.06,-0.37,0.98
0.17,-0.07,9.93,-0.06,-0.49,1.04
0.14,-0.04,9.85,0.06,-0.85,0.86
0.14,-0.06,9.89,-0.19,-0.49,0.92
0.19,-0.08,9.84,-0.19,0.30,0.98
0.12,-0.07,9.90,0.12,0.37,0.92
0.13,-0.08,9.95,-0.00,0.24,0.92
0.13,-0.09,9.94,-0.13,-0.61,0.80
0.09,0.00,9.85,-0.19,-1.59,1.10
0.20,-0.02,9.78,-0.00,-0.55,0.92
0.16,-0.05,9.86,-0.06,1.16,1.10
0.07,-0.10,9.90,0.12,1.16,0.92
0.11,-0.07,9.79,-0.00,0.67,0.98
0.16,-0.09,9.92,-0.13,-0.49,0.98
0.10,-0.06,10.04,-0.19,-1.04,1.16
0.22,-0.06,9.88,-0.19,-2.07,0.92
0.17,-0.06,9.88,-0.19,-2.62,1.16
0.18,-0.07,9.91,-0.13,-1.83,0.98
0.08,-0.01,9.82,-0.13,-0.73,0.92
0.19,-0.10,9.87,-0.19,0.18,1.04
0.11,-0.13,9.89,-0.13,-0.24,1.10
0.15,-0.07,9.82,-0.00,-1.40,0.92
0.16,-0.06,9.93,-0.13,-2.93,1.22
0.10,-0.11,10.04,-0.31,-3.66,1.04
0.11,-0.08,9.79,-0.00,-2.74,0.98
0.23,-0.09,9.77,-0.00,-1.77,1.16
0.22,-0.05,9.93,-0.13,-0.12,1.10
0.22,-0.05,9.90,-0.06,-0.24,0.86
0.24,-0.07,9.88,0.06,-0.55,1.10
0.17,-0.07,9.82,-0.06,-0.43,1.04
0.13,-0.04,9.86,-0.06,0.61,1.04
0.22,-0.02,9.85,0.06,0.30,1.10
0.19,-0.07,9.93,-0.00,0.73,0.98
0.18,-0.04,9.95,-0.06,0.49,1.16
0.13,0.01,9.75,-0.00,0.98,1.04
0.08,-0.11,9.82,-0.13,1.28,0.92
0.21,-0.03,10.00,-0.06,0.61,1.04
0.17,-0.06,9.75,0.06,0.18,1.10
0.11,-0.04,9.95,-0.06,-0.55,0.98
0.16,-0.07,9.92,-0.13,-0.67,0.98
0.17,-0.06,9.80,0.12,-0.55,0.98
0.18,-0.05,9.99,0.06,-0.18,1.04
0.16,-0.08,9.85,-0.06,0.91,0.92
0.18,0.00,9.89,0.06,0.73,1.10
0.17,-0.06,9.91,0.06,0.91,0.98
0.20,-0.09,9.96,-0.06,0.37,0.80
0.21,-0.06,9.84,-0.06,-0.24,0.98
0.12,-0.06,9.86,-0.06,0.06,0.92
0.21,-0.10,9.83,0.12,0.18,0.92
0.19,-0.07,9.85,-0.00,1.16,0.92
0.12,-0.06,9.89,-0.06,1.28,0.86
0.15,-0.11,9.88,0.06,1.16,0.98
0.13,-0.05,9.87,-0.19,0.43,1.04
0.14,0.05,9.89,-0.06,0.30,1.10
0.12,-0.02,10.00,-0.06,-0.30,0.92
0.16,-0.07,9.98,0.06,-0.24,1.10
0.25,-0.07,9.95,-0.06,0.00,0.86
0.08,-0.11,9.76,-0.06,0.43,1.04
0.15,-0.07,9.88,-0.00,0.85,0.98
0.10,-0.09,9.91,-0.19,0.30,0.98
0.16,-0.05,9.83,0.06,-0.37,0.92
0.12,-0.05,9.89,0.06,-0.67,0.86
0.17,-0.03,9.77,0.12,-0.12,0.92
0.12,-0.02,9.93,-0.25,-0.37,1.16
0.12,-0.07,9.91,-0.13,-0.18,1.10
0.13,-0.07,9.75,0.06,-0.49,0.98
0.15,-0.09,9.99,-0.19,-0.30,0.98
0.11,0.00,9.89,-0.00,-0.61,1.16
0.17,-0.05,9.88,-0.06,-0.43,0.92
0.19,-0.06,9.83,-0.13,-0.37,0.98
0.21,-0.07,9.90,-0.13,-0.37,0.92
0.16,-0.08,9.85,-0.25,-1.77,1.10
0.10,-0.08,9.93,-0.13,-1.40,0.92
0.18,-0.01,9.94,-0.06,-0.98,0.92
0.15,-0.12,9.87,0.06,0.37,1.04
0.23,-0.12,9.91,0.06,0.49,0.92
0.18,-0.05,9.89,-0.06,-0.06,1.10
0.15,-0.07,9.82,-0.06,-0.67,0.92
0.13,-0.03,9.84,0.06,-0.73,0.98
0.18,-0.09,9.99,-0.06,-0.67,1.04
0.24,-0.02,9.85,-0.06,0.30,1.04
0.17,-0.08,9.89,-0.06,0.24,0.98
0.19,-0.04,9.83,-0.06,0.12,1.10
0.12,-0.07,9.86,-0.13,-0.85,1.04
0.16,-0.03,9.97,-0.13,-1.34,1.10
0.19,-0.02,9.96,0.06,-0.24,1.10
0.21,-0.07,9.89,-0.13,-0.06,0.98
0.11,-0.06,9.87,-0.06,-0.24,1.04
0.11,-0.03,9.94,-0.19,-1.46,0.98
0.13,-0.07,10.02,-0.00,-2.07,0.86
0.13,-0.10,9.84,-0.13,-1.65,1.10
0.12,-0.08,9.89,-0.06,-1.10,0.98
0.18,-0.03,10.02,-0.06,-0.98,0.86
